basebrgy	basehhno	basewman	BRGAY02	HHNUMB02	WOMAN02	uncmomid	MOMCH02	linenumb	relhead	relmom	relindex	paidcash	sex	monbirth	yearbirt	age	resident	gradecom	inschool	worknow	workpast
31	19	19	31	19	19	13216	2	6	5	5	7	-9	2	7	1991	11	1	4	1	1	-9
31	19	19	31	19	19	13216	2	7	4	4	6	-9	1	6	1993	9	1	0	1	1	-9
31	19	19	31	19	19	13216	2	8	4	4	6	-9	1	8	1995	7	1	0	1	0	0
31	19	19	31	19	19	13216	2	9	5	5	7	-9	2	8	2000	2	1	-9	-9	-9	-9
18	10	10	18	10	10	12547	1	1	0	1	2	-9	1	7	1958	44	1	4	0	1	-9
18	10	10	18	10	10	12547	1	2	1	32	32	-9	2	1	1957	45	1	4	0	1	-9
18	10	10	18	10	10	12547	1	3	4	4	34	-9	1	5	1983	19	1	6	0	1	-9
18	10	10	18	10	10	12547	1	4	4	4	6	-9	1	5	1985	17	1	8	1	1	-9
18	10	10	18	10	10	12547	1	5	4	4	6	-9	1	4	1987	15	1	4	1	1	-9
18	10	10	18	10	10	12547	1	6	5	5	7	-9	2	3	1990	12	1	5	1	0	0
18	10	10	18	10	10	12547	1	7	4	4	6	-9	1	12	1997	4	1	-9	-9	-9	-9
18	10	10	18	10	10	12547	1	8	8	8	15	0	1	11	1997	4	1	-9	-9	-9	-9
28	24	24	238	4049	24	12926	1	3	4	4	6	-9	1	2	1979	23	1	5	0	1	-9
28	24	24	238	4049	24	12926	1	4	4	4	34	-9	1	5	1983	19	1	6	0	0	0
28	24	24	238	4049	24	12926	1	5	4	4	6	-9	1	6	1987	15	1	5	1	0	0
28	24	24	238	4049	24	12926	1	6	5	5	7	-9	2	3	1990	12	1	4	1	0	0
28	24	24	238	4049	24	12926	1	7	4	4	6	-9	1	7	1994	8	1	0	1	0	0
28	24	24	238	4049	24	12926	1	8	19	19	21	0	1	3	1982	20	1	10	0	1	-9
28	24	24	238	4049	24	12926	1	9	5	5	7	0	2	5	1981	21	1	11	0	0	0
3	111	111	134	4098	111	10297	2	1	0	21	23	0	1	1	1951	51	1	3	0	1	-9
3	111	111	134	4098	111	10297	2	2	1	7	13	0	2	-8	1951	51	1	6	0	0	0
3	111	111	134	4098	111	10297	2	3	3	31	31	0	2	7	1931	71	1	0	0	0	0
3	111	111	134	4098	111	10297	2	4	22	32	32	-9	2	5	1969	33	1	5	0	1	-9
3	111	111	134	4098	111	10297	2	5	31	31	31	-9	1	7	1972	30	1	6	0	1	-9
4	65	65	4	65	65	10512	2	1	0	1	2	-9	1	10	1955	46	1	2	0	0	1
4	65	65	4	65	65	10512	2	2	1	32	32	-9	2	3	1957	45	1	4	0	1	-9
4	65	65	4	65	65	10512	2	3	4	4	6	-9	1	12	1978	23	1	8	0	1	-9
4	65	65	4	65	65	10512	2	4	4	4	6	-9	1	3	1990	12	1	4	1	0	0
4	65	65	4	65	65	10512	2	5	5	5	7	0	2	12	1980	21	1	11	0	0	0
4	65	65	4	65	65	10512	2	6	8	8	15	0	1	1	2002	0	1	-9	-9	-9	-9
3	275	275	3	275	275	10438	1	1	0	1	2	-9	1	1	1949	53	1	6	0	1	-9
3	275	275	3	275	275	10438	1	2	1	32	32	-9	2	4	1954	48	1	6	0	1	-9
3	275	275	3	275	275	10438	1	3	4	4	6	-9	1	9	1974	27	1	11	0	0	0
26	36	36	26	36	36	12815	2	1	0	1	2	-9	1	5	1958	44	1	6	0	1	-9
3	275	275	3	275	275	10438	1	4	4	4	6	-9	1	6	1979	22	1	6	0	0	0
26	36	36	26	36	36	12815	2	2	1	32	32	-9	2	7	1958	44	1	6	0	1	-9
3	275	275	3	275	275	10438	1	5	4	4	6	-9	1	5	1981	21	1	6	0	0	0
3	275	275	3	275	275	10438	1	6	5	5	34	-9	2	2	1984	18	1	10	1	0	0
26	36	36	26	36	36	12815	2	3	5	5	7	-9	2	12	1980	21	1	11	0	0	0
3	275	275	3	275	275	10438	1	7	5	5	7	-9	2	1	1986	16	1	10	1	0	0
26	36	36	26	36	36	12815	2	4	4	4	6	-9	1	7	1982	20	1	11	0	0	0
26	36	36	26	36	36	12815	2	5	4	4	6	-9	1	3	1985	17	1	8	0	0	0
3	275	275	3	275	275	10438	1	8	5	5	7	-9	2	4	1990	12	1	6	1	0	0
26	36	36	26	36	36	12815	2	6	4	4	6	-9	1	11	1986	15	1	6	0	1	-9
3	275	275	3	275	275	10438	1	9	5	5	7	-9	2	10	1993	8	1	2	1	0	0
26	36	36	26	36	36	12815	2	7	5	5	7	-9	2	2	1988	14	1	6	1	0	0
26	36	36	26	36	36	12815	2	8	4	4	6	-9	1	3	1989	13	1	6	1	0	0
26	36	36	26	36	36	12815	2	9	5	5	7	-9	2	1	1991	11	1	4	1	0	0
26	36	36	26	36	36	12815	2	10	4	4	6	-9	1	7	1997	5	1	-9	-9	-9	-9
33	17	17	33	17	17	13309	1	1	0	1	2	-9	1	12	1945	56	1	14	0	1	-9
33	17	17	33	17	17	13309	1	2	1	32	32	-9	2	9	1946	55	1	15	0	1	-9
33	17	17	33	17	17	13309	1	3	4	4	34	-9	1	4	1984	18	1	11	0	0	0
33	17	17	33	17	17	13309	1	4	4	4	6	-9	1	12	1987	14	1	8	1	0	0
4	68	68	4	68	68	10515	2	1	0	1	2	-9	1	10	1951	50	1	3	0	1	-9
4	68	68	4	68	68	10515	2	2	1	32	32	-9	2	5	1951	51	1	11	0	1	-9
33	8	8	33	2026	8	13301	2	1	0	1	2	-9	1	4	1960	42	1	6	0	1	-9
4	68	68	4	68	68	10515	2	3	5	5	7	0	2	3	1980	22	1	4	0	0	0
33	8	8	33	2026	8	13301	2	2	1	32	32	-9	2	7	1966	36	1	4	0	1	-9
33	8	8	33	2026	8	13301	2	3	4	4	6	-9	1	7	1985	17	1	11	1	0	0
33	8	8	33	2026	8	13301	2	4	5	5	7	-9	2	5	1988	14	1	6	1	0	0
4	68	68	4	68	68	10515	2	4	8	8	15	0	1	5	1997	5	1	-9	-9	-9	-9
23	4	4	23	4	4	12718	1	1	0	32	32	-9	2	5	1952	50	1	9	0	1	-9
23	4	4	23	4	4	12718	1	2	4	4	6	-9	1	10	1980	21	1	8	0	1	-9
23	4	4	23	4	4	12718	1	3	4	4	34	-9	1	5	1983	19	1	6	0	1	-9
23	4	4	23	4	4	12718	1	4	4	4	6	-9	1	2	1985	17	1	8	1	0	0
23	4	4	23	4	4	12718	1	5	4	4	6	-9	1	12	1987	14	1	6	1	0	0
23	4	4	23	4	4	12718	1	6	4	4	6	-9	1	12	1990	11	1	3	1	0	0
23	4	4	23	4	4	12718	1	7	5	5	7	-9	2	6	1994	8	1	1	1	0	0
23	4	4	23	4	4	12718	1	8	5	5	7	-9	2	8	1996	5	1	-9	-9	-9	-9
27	85	85	27	85	85	12915	1	1	0	1	2	-9	1	9	1956	46	1	6	0	1	-9
27	85	85	27	85	85	12915	1	2	1	32	32	-9	2	1	1960	42	1	4	0	1	-9
27	85	85	27	85	85	12915	1	3	4	4	6	-9	1	11	1978	23	1	12	1	0	0
27	85	85	27	85	85	12915	1	4	5	5	7	-9	2	7	1981	21	1	15	0	1	-9
27	85	85	27	85	85	12915	1	5	5	5	7	-9	2	10	1982	19	1	13	1	0	0
27	85	85	27	85	85	12915	1	6	5	5	34	-9	2	2	1984	18	1	11	1	1	-9
27	85	85	27	85	85	12915	1	7	5	5	7	-9	2	4	1985	17	1	11	1	0	0
27	85	85	27	85	85	12915	1	8	5	5	7	-9	2	7	1986	16	1	10	1	0	0
27	85	85	27	85	85	12915	1	9	4	4	6	-9	1	12	1987	14	1	9	1	0	0
27	85	85	27	85	85	12915	1	10	8	8	15	0	1	2	1998	4	1	-9	-9	-9	-9
9	84	84	9	84	84	11057	1	1	0	1	2	-9	1	10	1959	42	1	9	0	1	-9
9	84	84	9	84	84	11057	1	2	1	32	32	-9	2	2	1964	38	1	0	0	1	-9
9	84	84	9	84	84	11057	1	3	5	5	7	-9	2	12	1981	20	1	11	0	1	-9
9	84	84	9	84	84	11057	1	4	4	4	6	-9	1	3	1987	15	1	8	1	0	0
9	84	84	9	84	84	11057	1	5	5	5	7	-9	2	2	1991	11	1	4	1	0	0
9	84	84	9	84	84	11057	1	6	4	4	6	-9	1	9	1994	7	1	0	1	0	0
9	84	84	9	84	84	11057	1	7	4	4	34	0	1	8	1983	18	1	2	0	0	0
9	84	84	9	84	84	11057	1	8	20	20	1	0	2	6	1984	17	1	0	0	0	0
9	84	84	9	84	84	11057	1	9	8	8	4	0	1	6	2001	1	1	-9	-9	-9	-9
18	18	18	18	18	18	12555	2	1	0	1	2	-9	1	1	1949	53	1	4	0	1	-9
18	18	18	18	18	18	12555	2	2	1	32	32	-9	2	12	1947	54	1	4	0	1	-9
18	18	18	18	18	18	12555	2	3	5	5	7	-9	2	12	1978	24	1	11	0	1	-9
18	18	18	18	18	18	12555	2	4	4	4	6	-9	1	6	1988	14	1	5	1	1	-9
18	18	18	18	18	18	12555	2	5	4	4	6	0	1	3	1980	22	1	11	0	1	-9
18	18	18	18	18	18	12555	2	6	20	20	22	0	2	11	1985	16	1	11	0	1	-9
18	18	18	18	18	18	12555	2	7	19	19	21	0	1	7	1986	16	1	11	1	0	0
18	18	18	18	18	18	12555	2	8	5	5	7	0	2	4	1985	17	1	10	1	0	0
21	19	19	21	19	19	12690	1	1	0	1	2	-9	1	5	1949	53	1	11	0	1	-9
21	19	19	21	19	19	12690	1	2	1	32	32	-9	2	6	1953	49	1	6	0	1	-9
21	19	19	21	19	19	12690	1	3	5	5	7	-9	2	6	1982	20	1	13	1	0	0
21	19	19	21	19	19	12690	1	4	5	5	34	-9	2	1	1984	18	1	11	0	1	-9
21	19	19	21	19	19	12690	1	5	4	4	6	-9	1	7	1986	15	1	10	1	0	0
21	19	19	21	19	19	12690	1	6	4	4	6	-9	1	5	1994	8	1	1	1	0	0
21	19	19	21	19	19	12690	1	7	9	9	16	0	2	10	2000	1	1	-9	-9	-9	-9
18	29	29	18	29	29	12566	1	1	0	1	2	-9	1	3	1952	50	1	6	0	1	-9
18	29	29	18	29	29	12566	1	2	1	32	32	-9	2	9	1956	45	1	11	0	1	-9
18	29	29	18	29	29	12566	1	3	4	4	6	-9	1	9	1979	22	1	11	1	0	0
18	29	29	18	29	29	12566	1	4	4	4	34	-9	1	1	1984	18	1	8	0	1	-9
18	29	29	18	29	29	12566	1	5	5	5	7	-9	2	9	1992	9	1	3	1	0	0
18	29	29	18	29	29	12566	1	6	5	5	7	-9	2	12	1997	4	1	-9	-9	-9	-9
18	29	29	18	29	29	12566	1	7	22	7	13	0	2	1	1990	12	1	5	1	0	0
11	53	53	11	53	53	11412	1	1	0	1	2	-9	1	10	1946	55	1	10	0	1	-9
11	53	53	11	53	53	11412	1	2	1	32	32	-9	2	12	1949	52	1	5	0	1	-9
11	53	53	11	53	53	11412	1	3	5	5	7	-9	2	4	1974	28	1	2	0	1	-9
11	53	53	11	53	53	11412	1	4	4	4	6	-9	1	8	1978	23	1	11	0	0	0
11	53	53	11	53	53	11412	1	5	5	5	7	-9	2	6	1980	22	1	6	0	1	-9
11	53	53	11	53	53	11412	1	6	5	5	7	-9	2	3	1982	20	1	11	0	1	-9
11	53	53	11	53	53	11412	1	7	5	5	34	-9	2	8	1983	18	1	11	0	1	-9
11	53	53	11	53	53	11412	1	8	4	4	6	0	1	8	1976	25	1	14	0	0	0
11	53	53	11	53	53	11412	1	9	9	9	16	0	2	10	1999	2	1	-9	-9	-9	-9
11	53	53	11	53	53	11412	1	10	8	8	15	0	1	3	1989	13	1	2	1	1	-9
11	53	53	11	53	53	11412	1	11	9	9	16	0	2	7	1993	8	1	2	1	0	0
27	75	75	308	75	75	12905	2	1	0	1	2	-9	1	12	1958	43	1	3	0	1	-9
27	75	75	308	75	75	12905	2	2	1	32	32	-9	2	7	1962	40	1	5	0	0	0
12	41	41	234	41	41	11549	2	1	0	1	2	-9	1	10	1956	45	1	5	0	0	0
27	75	75	308	75	75	12905	2	3	5	5	7	-9	2	2	1985	17	1	5	0	1	-9
12	41	41	234	41	41	11549	2	2	1	32	32	-9	2	9	1956	46	1	6	0	1	-9
27	75	75	308	75	75	12905	2	4	5	5	7	-9	2	7	1987	15	1	2	0	0	0
12	41	41	234	41	41	11549	2	3	4	4	6	-9	1	9	1981	21	1	6	0	0	1
27	75	75	308	75	75	12905	2	5	4	4	6	-9	1	12	1988	13	1	3	1	0	0
12	41	41	234	41	41	11549	2	4	4	4	6	-9	1	8	1984	18	1	11	0	0	0
27	75	75	308	75	75	12905	2	6	5	5	7	-9	2	5	1990	12	1	4	1	0	0
27	75	75	308	75	75	12905	2	7	4	4	6	-9	1	5	1992	10	1	2	0	0	0
12	41	41	234	41	41	11549	2	5	5	5	7	-9	2	9	1985	17	1	11	0	0	0
27	75	75	308	75	75	12905	2	8	5	5	7	-9	2	8	2000	1	1	-9	-9	-9	-9
12	41	41	234	41	41	11549	2	6	4	4	6	-9	1	10	1986	15	1	10	1	0	0
27	75	75	308	75	75	12905	2	9	4	4	6	-9	1	7	2002	0	1	-9	-9	-9	-9
12	41	41	234	41	41	11549	2	7	4	4	6	-9	1	9	1987	15	1	9	1	0	0
12	41	41	234	41	41	11549	2	8	4	4	6	-9	1	8	1989	13	1	8	1	0	0
12	41	41	234	41	41	11549	2	9	5	5	7	-9	2	9	1990	11	1	5	1	0	0
12	41	41	234	41	41	11549	2	10	5	5	7	-9	2	3	1993	9	1	3	1	0	0
12	41	41	234	41	41	11549	2	11	4	4	6	-9	1	6	1994	8	1	2	1	0	0
18	14	14	18	14	14	12551	1	1	0	1	2	-9	1	3	1963	39	1	6	0	1	-9
18	14	14	18	14	14	12551	1	2	1	32	32	-9	2	1	1964	38	1	1	0	1	-9
18	14	14	18	14	14	12551	1	3	4	4	34	-9	1	8	1983	19	1	5	0	1	-9
18	14	14	18	14	14	12551	1	4	4	4	6	-9	1	11	1987	14	1	3	1	0	0
18	14	14	18	14	14	12551	1	5	4	4	6	-9	1	4	1992	10	1	0	1	0	0
18	14	14	18	14	14	12551	1	6	5	5	7	-9	2	6	1994	8	1	0	1	0	0
18	14	14	18	14	14	12551	1	7	5	5	7	-9	2	7	1999	3	1	-9	-9	-9	-9
3	304	304	136	4218	304	10465	1	1	0	1	2	-9	1	4	1953	49	1	9	0	1	-9
3	304	304	136	4218	304	10465	1	2	1	32	32	-9	2	3	1953	49	1	11	0	0	0
3	304	304	136	4218	304	10465	1	3	4	4	34	-9	1	4	1984	18	1	11	0	0	0
30	14	14	30	14	14	13165	2	1	0	1	2	-9	1	8	1954	47	1	5	0	1	-9
30	14	14	30	14	14	13165	2	2	1	32	32	-9	2	12	1956	45	1	2	0	1	-9
3	304	304	136	4218	304	10465	1	4	5	5	7	0	2	9	1980	22	1	11	0	0	0
30	14	14	30	14	14	13165	2	3	4	4	6	-9	1	2	1979	23	1	11	0	0	0
3	304	304	136	4218	304	10465	1	5	9	9	16	0	2	6	2000	2	1	-9	-9	-9	-9
30	14	14	30	14	14	13165	2	4	4	4	6	-9	1	4	1981	21	1	3	0	1	-9
30	14	14	30	14	14	13165	2	5	4	4	6	-9	1	8	1997	4	1	-9	-9	-9	-9
30	14	14	30	14	14	13165	2	6	4	4	6	0	1	5	1977	25	1	11	0	1	-9
30	14	14	30	14	14	13165	2	7	20	20	22	0	2	6	1977	25	1	11	0	0	0
24	8	8	24	8	8	12751	2	1	0	1	2	-9	1	5	1959	43	1	3	0	1	-9
24	8	8	24	8	8	12751	2	2	1	32	32	-9	2	4	1954	48	1	6	0	1	-9
24	8	8	24	8	8	12751	2	3	5	5	7	-9	2	9	1985	17	1	4	0	1	-9
24	8	8	24	8	8	12751	2	4	4	4	6	-9	1	11	1988	13	1	4	1	1	-9
24	8	8	24	8	8	12751	2	5	5	5	7	-9	2	5	1991	11	1	2	1	1	-9
24	8	8	24	8	8	12751	2	6	5	5	7	-9	2	1	1994	8	1	0	1	1	-9
24	8	8	24	8	8	12751	2	7	5	5	7	-9	2	12	1995	6	1	0	1	1	-9
24	8	8	24	8	8	12751	2	8	5	5	7	-9	2	1	1998	4	1	-9	-9	-9	-9
24	8	8	24	8	8	12751	2	9	4	4	6	-9	1	5	2001	1	1	-9	-9	-9	-9
24	8	8	24	8	8	12751	2	10	4	4	6	0	1	12	1980	21	1	2	0	1	-9
24	8	8	24	8	8	12751	2	11	20	20	22	0	2	1	1983	19	3	11	0	1	-9
23	8	8	370	4226	8	12720	2	1	0	32	32	-9	2	11	1963	38	1	3	0	0	1
23	8	8	370	4226	8	12720	2	2	5	5	7	-9	2	10	1984	17	1	1	0	0	0
23	8	8	370	4226	8	12720	2	3	4	4	6	-9	1	1	1988	14	1	1	0	1	-9
23	8	8	370	4226	8	12720	2	4	4	4	6	-9	1	1	1991	11	1	0	1	0	0
23	8	8	370	4226	8	12720	2	5	4	4	6	-9	1	9	1992	10	1	0	0	0	0
23	8	8	370	4226	8	12720	2	6	5	5	7	-9	2	8	1995	7	1	0	0	0	0
23	8	8	370	4226	8	12720	2	7	5	5	7	-9	2	6	1997	5	1	-9	-9	-9	-9
23	8	8	370	4226	8	12720	2	8	4	4	6	-9	1	5	2000	2	1	-9	-9	-9	-9
28	33	33	220	3316	33	12935	2	1	0	1	38	0	1	9	1965	36	1	5	0	1	-9
28	33	33	220	3316	33	12935	2	2	1	32	32	-9	2	1	1965	37	1	3	0	1	-9
28	33	33	220	3316	33	12935	2	3	4	4	6	-9	1	11	1987	14	1	5	1	0	0
28	33	33	220	3316	33	12935	2	4	4	4	6	-9	1	4	1990	12	1	4	1	0	0
28	33	33	220	3316	33	12935	2	5	4	4	6	0	1	11	1995	6	1	0	0	0	0
28	33	33	220	3316	33	12935	2	6	4	4	6	0	1	7	1997	4	1	-9	-9	-9	-9
28	33	33	220	3316	33	12935	2	7	4	4	6	0	1	1	2000	2	1	-9	-9	-9	-9
27	50	50	27	50	50	12884	2	1	0	1	2	-9	1	3	1950	52	1	4	0	1	-9
27	50	50	27	50	50	12884	2	2	1	32	32	-9	2	12	1960	41	1	3	0	1	-9
27	50	50	27	50	50	12884	2	3	5	5	7	-9	2	4	1985	17	1	11	0	1	-9
27	50	50	27	50	50	12884	2	4	5	5	7	-9	2	5	1987	15	1	5	1	0	0
27	50	50	27	50	50	12884	2	5	5	5	7	-9	2	6	1989	13	1	4	1	0	0
27	50	50	27	50	50	12884	2	6	5	5	7	-9	2	3	1991	11	1	1	1	0	0
27	50	50	27	50	50	12884	2	7	4	4	6	-9	1	6	1993	9	1	2	1	0	0
27	50	50	27	50	50	12884	2	8	4	4	6	-9	1	12	1996	5	1	-9	-9	-9	-9
27	50	50	27	50	50	12884	2	9	5	5	7	-9	2	7	1999	2	1	-9	-9	-9	-9
12	41	41	234	41	41	11549	2	12	5	5	7	-9	2	10	1997	4	1	-9	-9	-9	-9
8	84	84	333	3120	84	10945	1	1	0	1	2	-9	1	8	1960	41	1	6	0	1	-9
8	84	84	333	3120	84	10945	1	2	1	32	32	-9	2	7	1957	44	1	6	0	1	-9
8	84	84	333	3120	84	10945	1	3	4	4	6	-9	1	2	1982	20	1	9	0	0	0
8	84	84	333	3120	84	10945	1	4	4	4	34	-9	1	9	1983	18	1	9	1	0	0
29	54	54	230	3066	54	13142	1	1	0	1	2	-9	1	12	1960	41	1	11	0	1	-9
29	54	54	230	3066	54	13142	1	2	1	32	32	-9	2	4	1963	39	1	12	0	1	-9
18	22	22	18	22	22	12559	1	1	0	1	2	-9	1	1	1960	42	1	6	0	1	-9
18	22	22	18	22	22	12559	1	2	1	32	32	-9	2	2	1953	49	1	6	0	1	-9
18	22	22	18	22	22	12559	1	3	5	5	7	-9	2	1	1981	21	1	3	0	1	-9
29	54	54	230	3066	54	13142	1	3	5	5	34	-9	2	1	1984	18	1	13	1	0	0
18	22	22	18	22	22	12559	1	4	5	5	34	-9	2	11	1983	18	1	4	0	1	-9
18	22	22	18	22	22	12559	1	5	4	4	6	-9	1	6	1985	17	1	4	0	1	-9
18	22	22	18	22	22	12559	1	6	4	4	6	-9	1	12	1986	15	1	2	0	1	-9
18	22	22	18	22	22	12559	1	7	5	5	7	-9	2	4	1988	14	1	4	0	0	0
18	22	22	18	22	22	12559	1	8	5	5	7	-9	2	7	1989	13	1	4	1	0	0
18	22	22	18	22	22	12559	1	9	4	4	6	-9	1	2	1992	10	1	2	1	0	0
18	22	22	18	22	22	12559	1	10	5	5	7	-9	2	5	1993	9	1	0	0	0	0
18	22	22	18	22	22	12559	1	11	5	5	7	-9	2	12	1994	7	1	0	0	0	0
29	54	54	230	3066	54	13142	1	4	4	4	6	-9	1	3	1987	15	1	10	1	0	0
29	54	54	230	3066	54	13142	1	5	5	5	7	-9	2	9	1988	14	1	6	1	0	0
29	54	54	230	3066	54	13142	1	6	4	4	6	-9	1	12	1989	12	1	5	1	0	0
29	54	54	230	3066	54	13142	1	7	5	5	7	-9	2	1	1992	10	1	4	1	0	0
3	314	314	3	314	314	10471	1	1	0	32	32	-9	2	12	1953	48	1	17	0	1	-9
8	51	51	8	51	51	10924	1	1	0	1	38	-9	1	9	1951	50	1	12	0	0	0
3	314	314	3	314	314	10471	1	2	5	5	7	-9	2	8	1979	22	1	15	0	1	-9
8	51	51	8	51	51	10924	1	2	1	32	32	-9	2	1	1958	44	1	10	0	1	-9
3	314	314	3	314	314	10471	1	3	4	4	6	-9	1	8	1980	21	1	14	1	0	0
8	51	51	8	51	51	10924	1	3	40	5	34	-9	2	8	1983	18	1	11	0	1	-9
3	314	314	3	314	314	10471	1	4	5	5	34	-9	2	3	1984	18	1	12	1	0	0
8	51	51	8	51	51	10924	1	4	31	19	21	0	1	9	1975	26	1	0	0	1	-9
3	314	314	3	314	314	10471	1	5	5	5	7	-9	2	3	1982	20	1	14	1	0	0
8	51	51	8	51	51	10924	1	5	40	5	7	0	2	4	1980	22	1	5	0	1	-9
3	314	314	3	314	314	10471	1	6	9	9	16	0	2	10	2001	0	1	-9	-9	-9	-9
3	314	314	3	314	314	10471	1	7	6	6	12	0	1	10	1970	31	1	11	0	0	0
29	68	68	29	68	68	13154	1	1	0	32	32	-9	2	5	1951	51	1	6	0	0	0
29	68	68	29	68	68	13154	1	2	5	5	7	-9	2	6	1979	23	1	11	0	1	-9
29	68	68	29	68	68	13154	1	3	4	4	6	-9	1	2	1982	20	1	11	1	0	0
29	68	68	29	68	68	13154	1	4	4	4	34	-9	1	4	1984	18	1	10	0	0	0
29	68	68	29	68	68	13154	1	5	5	5	7	-9	2	5	1988	14	1	8	1	0	0
29	68	68	29	68	68	13154	1	6	19	19	21	0	1	4	1975	27	1	11	0	0	0
29	68	68	29	68	68	13154	1	7	5	5	7	0	2	4	1977	25	1	14	0	1	-9
29	68	68	29	68	68	13154	1	8	9	9	16	0	2	6	2002	0	1	-9	-9	-9	-9
8	142	142	8	142	142	10996	1	1	0	1	2	-9	1	10	1937	64	1	5	0	1	-9
8	142	142	8	142	142	10996	1	2	1	32	32	-9	2	11	1940	61	1	3	0	0	0
8	142	142	8	142	142	10996	1	3	5	5	7	-9	2	4	1981	21	1	11	0	0	0
8	142	142	8	142	142	10996	1	4	4	4	34	-9	1	1	1984	18	1	1	0	0	0
8	142	142	8	142	142	10996	1	5	5	5	7	0	2	12	1970	31	1	6	0	1	-9
8	142	142	8	142	142	10996	1	6	9	9	16	0	2	9	1993	8	1	1	1	0	0
8	142	142	8	142	142	10996	1	7	5	5	7	0	2	6	1972	29	1	8	0	1	-9
8	142	142	8	142	142	10996	1	8	8	8	15	0	1	4	1995	7	1	1	1	0	0
8	142	142	8	142	142	10996	1	9	9	9	16	0	2	8	1998	3	1	-9	-9	-9	-9
8	142	142	8	142	142	10996	1	10	9	9	16	0	2	12	2000	1	1	-9	-9	-9	-9
8	142	142	8	142	142	10996	1	11	21	6	12	0	1	4	1949	53	1	4	0	0	0
8	142	142	8	142	142	10996	1	12	22	7	13	0	2	7	1965	36	1	0	0	0	0
8	135	135	8	135	135	10989	2	1	0	1	2	-9	1	7	1947	54	1	6	0	1	-9
8	135	135	8	135	135	10989	2	2	1	32	32	-9	2	3	1948	54	1	3	0	1	-9
8	135	135	8	135	135	10989	2	3	4	4	6	-9	1	7	1979	22	1	12	0	0	0
8	135	135	8	135	135	10989	2	4	31	31	31	0	1	9	1984	17	1	8	0	0	0
2	108	108	231	108	108	10217	1	1	0	32	32	-9	2	7	1962	40	1	6	0	1	-9
2	108	108	231	108	108	10217	1	2	5	5	7	-9	2	3	1986	16	1	10	1	1	-9
2	108	108	231	108	108	10217	1	3	5	5	7	-9	2	8	1987	15	1	8	1	1	-9
2	108	108	231	108	108	10217	1	4	4	4	34	0	1	2	1984	18	1	6	0	0	0
2	108	108	231	108	108	10217	1	5	20	20	1	0	2	2	1983	19	1	11	0	0	0
2	108	108	231	108	108	10217	1	6	8	8	4	0	1	3	2002	0	1	-9	-9	-9	-9
2	108	108	231	108	108	10217	1	7	15	15	14	1	1	-8	1962	40	1	4	0	0	0
2	108	108	231	108	108	10217	1	8	31	31	31	1	1	11	1969	32	1	3	0	0	0
14	16	16	14	16	16	11989	1	1	0	1	2	-9	1	2	1963	39	1	11	0	0	0
14	16	16	14	16	16	11989	1	2	1	32	32	-9	2	6	1963	39	1	10	0	1	-9
14	16	16	14	16	16	11989	1	3	4	4	34	-9	1	5	1983	19	1	13	0	0	0
14	16	16	14	16	16	11989	1	4	5	5	7	-9	2	1	1986	16	1	10	1	0	0
14	16	16	14	16	16	11989	1	5	4	4	6	-9	1	12	1992	9	1	3	1	0	0
32	29	29	32	29	29	13283	1	1	0	1	2	-9	1	11	1956	45	1	6	0	1	-9
32	29	29	32	29	29	13283	1	2	1	32	32	-9	2	10	1965	40	1	6	0	0	0
32	29	29	32	29	29	13283	1	3	4	4	6	-9	1	4	1981	21	1	8	0	0	0
32	29	29	32	29	29	13283	1	4	5	5	34	-9	2	10	1983	18	1	11	0	0	0
32	29	29	32	29	29	13283	1	5	5	5	7	-9	2	1	1985	17	1	9	1	0	0
32	29	29	32	29	29	13283	1	6	5	5	7	-9	2	5	1991	11	1	2	1	0	0
32	29	29	32	29	29	13283	1	7	4	4	6	-9	1	6	1992	10	1	3	1	0	0
32	29	29	32	29	29	13283	1	8	4	4	6	-9	1	3	1997	5	1	-9	-9	-9	-9
32	29	29	32	29	29	13283	1	9	4	4	6	-9	1	9	1998	3	1	-9	-9	-9	-9
32	29	29	32	29	29	13283	1	10	4	4	6	-9	1	9	2001	0	1	-9	-9	-9	-9
18	32	32	368	4225	32	12569	1	1	0	1	2	-9	1	9	1961	40	1	8	0	1	-9
18	32	32	368	4225	32	12569	1	2	1	32	32	-9	2	9	1961	40	1	6	0	0	1
18	32	32	368	4225	32	12569	1	3	5	5	34	-9	2	11	1983	18	1	11	0	1	-9
32	10	10	6	10	10	13265	1	1	0	1	2	-9	1	5	1952	50	1	11	0	1	-9
32	10	10	6	10	10	13265	1	2	1	32	32	-9	2	12	1956	45	1	15	0	1	-9
32	10	10	6	10	10	13265	1	3	4	4	6	-9	1	10	1981	20	1	15	1	1	-9
32	10	10	6	10	10	13265	1	4	4	4	34	-9	1	8	1983	19	1	13	1	1	-9
32	10	10	6	10	10	13265	1	5	5	5	7	-9	2	7	1984	18	1	12	1	0	0
32	10	10	6	10	10	13265	1	6	5	5	7	-9	2	6	1990	12	1	6	1	0	0
32	10	10	6	10	10	13265	1	7	31	31	31	0	1	7	1988	14	1	8	1	0	0
18	32	32	368	4225	32	12569	1	4	4	4	6	-9	1	5	1986	16	1	8	0	0	0
18	32	32	368	4225	32	12569	1	5	4	4	6	-9	1	10	1988	13	1	4	1	0	0
18	32	32	368	4225	32	12569	1	6	5	5	7	-9	2	2	1992	10	1	2	1	0	0
